id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
22,0.287058014143762,,-1.912303395306481,-1.476019789652496,1.8103727605800204,-1.4198962336827083,-1.7304623634717544,Introvert
23,-0.0458647489478994,-0.5647818228443071,1.3565254313625266,1.4330438235066347,-0.5523724294656385,-0.4727837148569048,-0.688454000031773,Extrovert
24,-0.7117102751312222,-0.5647818228443071,-0.09628738049036567,-0.5063319185994524,-0.5523724294656385,0.9478850633818006,0.006218242261547864,Extrovert
25,1.951671829602069,1.770595227310758,-1.549100192343258,-0.5063319185994524,1.8103727605800204,-0.23600558515045392,0.006218242261547864,Introvert
26,-0.0458647489478994,,0.2669158224728574,0.46335595245359124,-0.5523724294656385,0.47432880396889876,1.3955627268481898,Extrovert
27,1.951671829602069,,-1.912303395306481,-1.9608637251790177,1.8103727605800204,-1.6566743633891592,-1.383126242325094,Introvert
28,-0.3787875120395608,-0.5647818228443071,,-0.02148798307293056,-0.5523724294656385,-0.7095618445633557,1.0482266057015293,Extrovert
29,,1.770595227310758,-1.549100192343258,-1.9608637251790177,1.8103727605800204,-0.9463399742698066,-1.7304623634717544,Introvert
30,-0.0458647489478994,-0.5647818228443071,1.3565254313625266,-1.9608637251790177,-0.5523724294656385,0.0007725445559969803,0.006218242261547864,Extrovert
31,,-0.5647818228443071,-0.45949058345358873,,-0.5523724294656385,0.7111069336753497,0.006218242261547864,Extrovert
32,-0.7117102751312222,-0.5647818228443071,1.3565254313625266,0.46335595245359124,-0.5523724294656385,-0.9463399742698066,1.0482266057015293,Extrovert
33,-0.3787875120395608,-0.5647818228443071,0.6301190254360804,0.46335595245359124,-0.5523724294656385,0.7111069336753497,1.3955627268481898,Extrovert
34,0.6199807772354234,1.770595227310758,-1.549100192343258,-1.9608637251790177,,-1.1831181039762575,-1.0357901211784335,Introvert
35,0.9529035403270848,1.770595227310758,-1.1858969893800348,-0.5063319185994524,1.8103727605800204,-1.6566743633891592,-0.688454000031773,Introvert
36,-0.0458647489478994,-0.5647818228443071,0.2669158224728574,-0.5063319185994524,-0.5523724294656385,-0.23600558515045392,,Extrovert
37,-0.3787875120395608,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,-0.5523724294656385,-0.7095618445633557,-0.688454000031773,Extrovert
38,-0.3787875120395608,-0.5647818228443071,0.9933222283993035,-0.5063319185994524,-0.5523724294656385,1.1846631930882514,0.35355436340820834,Extrovert
39,-1.0446330382228837,-0.5647818228443071,-0.09628738049036567,-0.02148798307293056,-0.5523724294656385,0.7111069336753497,-0.34111787888511264,Extrovert
40,-1.0446330382228837,-0.5647818228443071,0.9933222283993035,-0.5063319185994524,-0.5523724294656385,0.47432880396889876,-0.34111787888511264,Extrovert
41,,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,1.4214413227947023,-0.688454000031773,Extrovert
42,-0.3787875120395608,-0.5647818228443071,0.2669158224728574,0.948199887980113,-0.5523724294656385,-0.7095618445633557,0.35355436340820834,Extrovert
43,-1.0446330382228837,-0.5647818228443071,1.3565254313625266,-0.02148798307293056,,0.7111069336753497,0.006218242261547864,Extrovert
44,1.951671829602069,1.770595227310758,-1.549100192343258,-1.9608637251790177,1.8103727605800204,-1.1831181039762575,-1.7304623634717544,Introvert
45,-0.3787875120395608,-0.5647818228443071,0.2669158224728574,,-0.5523724294656385,0.7111069336753497,-0.34111787888511264,Extrovert
46,-0.3787875120395608,-0.5647818228443071,0.6301190254360804,-0.5063319185994524,-0.5523724294656385,0.9478850633818006,0.35355436340820834,Extrovert
47,-1.0446330382228837,-0.5647818228443071,-0.45949058345358873,1.4330438235066347,-0.5523724294656385,1.4214413227947023,-0.688454000031773,Extrovert
48,2.2845945926937303,1.770595227310758,-1.549100192343258,,1.8103727605800204,-0.7095618445633557,-1.383126242325094,Introvert
49,-0.3787875120395608,-0.5647818228443071,1.3565254313625266,1.4330438235066347,-0.5523724294656385,-0.4727837148569048,-0.34111787888511264,Extrovert
50,1.2858263034187463,1.770595227310758,,-0.9911758541259742,1.8103727605800204,-0.7095618445633557,-1.0357901211784335,Introvert
51,-1.0446330382228837,-0.5647818228443071,-0.8226937864168118,0.948199887980113,-0.5523724294656385,-0.7095618445633557,1.0482266057015293,Extrovert
52,-1.0446330382228837,-0.5647818228443071,0.6301190254360804,0.948199887980113,-0.5523724294656385,-0.23600558515045392,-0.688454000031773,Extrovert
53,0.9529035403270848,1.770595227310758,-0.8226937864168118,-0.5063319185994524,1.8103727605800204,-0.7095618445633557,-1.7304623634717544,Introvert
54,0.287058014143762,1.770595227310758,-0.8226937864168118,-1.476019789652496,1.8103727605800204,,-1.383126242325094,Introvert
55,1.951671829602069,1.770595227310758,-1.912303395306481,,1.8103727605800204,-1.4198962336827083,-1.383126242325094,Introvert
56,-0.0458647489478994,-0.5647818228443071,1.3565254313625266,1.4330438235066347,-0.5523724294656385,0.9478850633818006,-0.688454000031773,Extrovert
57,0.287058014143762,-0.5647818228443071,0.2669158224728574,-0.5063319185994524,-0.5523724294656385,0.0007725445559969803,0.7008904845548688,Extrovert
58,1.6187490665104076,1.770595227310758,-1.912303395306481,-0.9911758541259742,1.8103727605800204,-0.7095618445633557,,Introvert
59,-0.3787875120395608,,0.9933222283993035,0.948199887980113,-0.5523724294656385,1.4214413227947023,1.3955627268481898,Extrovert
60,1.951671829602069,1.770595227310758,-0.45949058345358873,-1.9608637251790177,1.8103727605800204,-1.4198962336827083,-1.7304623634717544,Introvert
61,-1.0446330382228837,-0.5647818228443071,1.3565254313625266,-0.5063319185994524,-0.5523724294656385,-0.9463399742698066,0.006218242261547864,Extrovert
62,,-0.5647818228443071,0.2669158224728574,0.948199887980113,-0.5523724294656385,1.1846631930882514,-0.34111787888511264,Extrovert
63,1.6187490665104076,1.770595227310758,-0.45949058345358873,-0.9911758541259742,1.8103727605800204,,-1.7304623634717544,Extrovert
64,1.951671829602069,,-1.1858969893800348,-0.9911758541259742,1.8103727605800204,-1.6566743633891592,-1.7304623634717544,Introvert
65,0.287058014143762,,-1.912303395306481,-0.9911758541259742,1.8103727605800204,-1.8934524930956103,-1.0357901211784335,Introvert
66,0.6199807772354234,-0.5647818228443071,0.9933222283993035,-0.02148798307293056,-0.5523724294656385,0.0007725445559969803,1.7428988479948502,Extrovert
67,-0.0458647489478994,-0.5647818228443071,,1.4330438235066347,-0.5523724294656385,-0.4727837148569048,1.3955627268481898,Extrovert
68,1.2858263034187463,1.770595227310758,-1.912303395306481,-0.9911758541259742,,-1.1831181039762575,-1.7304623634717544,Introvert
69,0.287058014143762,1.770595227310758,-1.549100192343258,,1.8103727605800204,-1.8934524930956103,-1.0357901211784335,Introvert
70,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,-0.5063319185994524,-0.5523724294656385,-0.4727837148569048,1.7428988479948502,Extrovert
71,-1.0446330382228837,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,,1.6582194525011533,1.3955627268481898,Extrovert
72,-0.3787875120395608,-0.5647818228443071,0.9933222283993035,0.948199887980113,-0.5523724294656385,0.47432880396889876,1.0482266057015293,Extrovert
73,-0.7117102751312222,-0.5647818228443071,0.6301190254360804,0.46335595245359124,-0.5523724294656385,0.9478850633818006,-0.34111787888511264,Extrovert
74,-0.3787875120395608,-0.5647818228443071,0.2669158224728574,0.948199887980113,-0.5523724294656385,-0.7095618445633557,-0.688454000031773,Extrovert
75,-0.3787875120395608,-0.5647818228443071,0.6301190254360804,0.46335595245359124,-0.5523724294656385,0.47432880396889876,1.0482266057015293,Extrovert
76,2.2845945926937303,1.770595227310758,-1.912303395306481,-0.9911758541259742,1.8103727605800204,-1.6566743633891592,-1.383126242325094,Introvert
77,0.6199807772354234,1.770595227310758,-1.1858969893800348,-0.5063319185994524,,-1.6566743633891592,-0.688454000031773,Introvert
78,-1.0446330382228837,-0.5647818228443071,-0.09628738049036567,-0.02148798307293056,-0.5523724294656385,-0.4727837148569048,0.7008904845548688,Extrovert
79,-0.7117102751312222,-0.5647818228443071,-0.45949058345358873,-0.02148798307293056,-0.5523724294656385,0.9478850633818006,1.0482266057015293,Extrovert
80,-0.3787875120395608,-0.5647818228443071,1.3565254313625266,-0.02148798307293056,-0.5523724294656385,-0.4727837148569048,,Extrovert
81,0.287058014143762,-0.5647818228443071,0.9933222283993035,0.46335595245359124,-0.5523724294656385,0.0007725445559969803,0.35355436340820834,Extrovert
82,-1.0446330382228837,-0.5647818228443071,0.2669158224728574,1.4330438235066347,-0.5523724294656385,1.4214413227947023,-0.688454000031773,Extrovert
83,1.951671829602069,1.770595227310758,,-0.5063319185994524,1.8103727605800204,-0.9463399742698066,-1.7304623634717544,Introvert
84,-0.0458647489478994,-0.5647818228443071,0.6301190254360804,0.948199887980113,-0.5523724294656385,-0.9463399742698066,0.35355436340820834,Extrovert
85,-1.0446330382228837,-0.5647818228443071,0.2669158224728574,-0.02148798307293056,-0.5523724294656385,-0.4727837148569048,0.35355436340820834,Extrovert
86,-0.7117102751312222,-0.5647818228443071,0.9933222283993035,-0.5063319185994524,-0.5523724294656385,0.47432880396889876,0.35355436340820834,Extrovert
87,2.6175173557853917,,-1.912303395306481,-0.9911758541259742,1.8103727605800204,-1.6566743633891592,-1.0357901211784335,Introvert
88,-0.0458647489478994,-0.5647818228443071,0.2669158224728574,-0.02148798307293056,-0.5523724294656385,,,Extrovert
89,-0.3787875120395608,,-0.09628738049036567,0.46335595245359124,-0.5523724294656385,-0.7095618445633557,-0.688454000031773,Extrovert
90,-1.0446330382228837,-0.5647818228443071,-0.09628738049036567,0.948199887980113,-0.5523724294656385,,1.3955627268481898,Extrovert
91,-0.0458647489478994,-0.5647818228443071,-0.8226937864168118,1.4330438235066347,-0.5523724294656385,-0.9463399742698066,1.3955627268481898,Extrovert
92,2.2845945926937303,,-1.549100192343258,-0.9911758541259742,1.8103727605800204,-1.6566743633891592,-1.7304623634717544,Introvert
93,-0.7117102751312222,-0.5647818228443071,1.3565254313625266,1.4330438235066347,-0.5523724294656385,,0.35355436340820834,Extrovert
94,-0.3787875120395608,-0.5647818228443071,-0.09628738049036567,0.948199887980113,-0.5523724294656385,-0.23600558515045392,1.0482266057015293,Extrovert
95,-1.0446330382228837,-0.5647818228443071,0.9933222283993035,0.948199887980113,-0.5523724294656385,-0.4727837148569048,0.006218242261547864,Extrovert
96,1.951671829602069,,-1.549100192343258,-0.5063319185994524,1.8103727605800204,-0.9463399742698066,-0.688454000031773,Introvert
97,0.287058014143762,1.770595227310758,-0.8226937864168118,-1.9608637251790177,1.8103727605800204,-1.8934524930956103,-1.383126242325094,Introvert
98,-1.0446330382228837,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,0.7111069336753497,0.7008904845548688,Extrovert
99,-0.3787875120395608,-0.5647818228443071,0.2669158224728574,-0.5063319185994524,-0.5523724294656385,,0.7008904845548688,Extrovert
100,-0.7117102751312222,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,-0.23600558515045392,-0.688454000031773,Extrovert
101,-0.3787875120395608,-0.5647818228443071,1.7197286343257496,0.948199887980113,-0.5523724294656385,0.47432880396889876,0.7008904845548688,Extrovert
102,0.9529035403270848,1.770595227310758,-1.1858969893800348,-1.9608637251790177,1.8103727605800204,-1.4198962336827083,-1.7304623634717544,Extrovert
103,-1.0446330382228837,-0.5647818228443071,0.2669158224728574,0.948199887980113,-0.5523724294656385,0.7111069336753497,0.35355436340820834,Extrovert
104,,-0.5647818228443071,0.2669158224728574,0.948199887980113,-0.5523724294656385,0.0007725445559969803,1.0482266057015293,Extrovert
105,1.6187490665104076,1.770595227310758,-1.912303395306481,-0.9911758541259742,,-1.6566743633891592,-1.7304623634717544,Introvert
106,-0.3787875120395608,-0.5647818228443071,1.7197286343257496,-0.02148798307293056,-0.5523724294656385,0.47432880396889876,-0.688454000031773,Extrovert
107,,-0.5647818228443071,-0.45949058345358873,-0.02148798307293056,-0.5523724294656385,-0.7095618445633557,0.35355436340820834,Extrovert
108,1.951671829602069,-0.5647818228443071,0.2669158224728574,0.948199887980113,-0.5523724294656385,1.6582194525011533,-0.34111787888511264,Extrovert
109,-0.3787875120395608,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,-0.4727837148569048,0.35355436340820834,Extrovert
110,-1.0446330382228837,-0.5647818228443071,1.3565254313625266,-0.02148798307293056,-0.5523724294656385,1.4214413227947023,0.35355436340820834,Extrovert
111,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,-0.5063319185994524,-0.5523724294656385,1.4214413227947023,0.7008904845548688,Extrovert
112,-0.0458647489478994,-0.5647818228443071,-0.09628738049036567,-0.5063319185994524,-0.5523724294656385,-0.23600558515045392,1.3955627268481898,Extrovert
113,-1.0446330382228837,-0.5647818228443071,1.7197286343257496,-0.02148798307293056,-0.5523724294656385,0.2375506742624479,1.0482266057015293,Extrovert
114,0.6199807772354234,1.770595227310758,-1.912303395306481,-0.5063319185994524,1.8103727605800204,-0.7095618445633557,-1.0357901211784335,Introvert
115,-0.3787875120395608,-0.5647818228443071,-0.45949058345358873,-0.02148798307293056,-0.5523724294656385,0.9478850633818006,-0.34111787888511264,Extrovert
116,-0.7117102751312222,-0.5647818228443071,-0.45949058345358873,0.46335595245359124,-0.5523724294656385,0.0007725445559969803,0.35355436340820834,Extrovert
117,-1.0446330382228837,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,1.1846631930882514,1.0482266057015293,Extrovert
118,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,0.948199887980113,-0.5523724294656385,0.9478850633818006,0.7008904845548688,Extrovert
119,2.2845945926937303,1.770595227310758,,-0.9911758541259742,1.8103727605800204,-0.9463399742698066,-1.7304623634717544,Introvert
120,-0.7117102751312222,-0.5647818228443071,1.3565254313625266,-0.5063319185994524,-0.5523724294656385,0.2375506742624479,,Extrovert
121,1.951671829602069,1.770595227310758,-0.8226937864168118,,1.8103727605800204,-1.8934524930956103,-1.383126242325094,Introvert
122,0.9529035403270848,1.770595227310758,-1.549100192343258,-1.9608637251790177,1.8103727605800204,-1.8934524930956103,-1.383126242325094,Introvert
123,1.2858263034187463,1.770595227310758,-0.8226937864168118,-1.476019789652496,1.8103727605800204,-0.7095618445633557,,Introvert
124,0.287058014143762,-0.5647818228443071,0.6301190254360804,0.948199887980113,-0.5523724294656385,0.7111069336753497,-0.688454000031773,Introvert
125,-0.7117102751312222,-0.5647818228443071,0.2669158224728574,-0.5063319185994524,-0.5523724294656385,0.2375506742624479,1.3955627268481898,Extrovert
126,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,1.4330438235066347,-0.5523724294656385,-0.23600558515045392,-0.688454000031773,Extrovert
127,-0.7117102751312222,-0.5647818228443071,1.3565254313625266,-0.02148798307293056,-0.5523724294656385,-0.4727837148569048,0.7008904845548688,Extrovert
128,-0.7117102751312222,-0.5647818228443071,-0.45949058345358873,0.948199887980113,-0.5523724294656385,0.0007725445559969803,1.0482266057015293,Extrovert
129,,-0.5647818228443071,-0.45949058345358873,-0.02148798307293056,-0.5523724294656385,1.6582194525011533,-0.688454000031773,Extrovert
130,2.2845945926937303,1.770595227310758,-1.912303395306481,,1.8103727605800204,-1.8934524930956103,-1.7304623634717544,Introvert
131,-0.3787875120395608,-0.5647818228443071,1.3565254313625266,-0.02148798307293056,-0.5523724294656385,1.6582194525011533,1.0482266057015293,Extrovert
132,,-0.5647818228443071,0.9933222283993035,0.46335595245359124,-0.5523724294656385,1.6582194525011533,0.7008904845548688,Extrovert
133,-1.0446330382228837,,-0.09628738049036567,1.4330438235066347,-0.5523724294656385,-0.23600558515045392,1.3955627268481898,Extrovert
134,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,0.948199887980113,-0.5523724294656385,1.1846631930882514,0.35355436340820834,Extrovert
135,-0.0458647489478994,-0.5647818228443071,1.3565254313625266,0.948199887980113,-0.5523724294656385,0.7111069336753497,1.3955627268481898,Extrovert
136,-0.7117102751312222,-0.5647818228443071,1.3565254313625266,-0.5063319185994524,-0.5523724294656385,0.9478850633818006,1.3955627268481898,Extrovert
137,-1.0446330382228837,-0.5647818228443071,-0.8226937864168118,-0.5063319185994524,-0.5523724294656385,-0.9463399742698066,1.0482266057015293,Extrovert
138,-0.0458647489478994,-0.5647818228443071,0.9933222283993035,1.4330438235066347,-0.5523724294656385,,-0.688454000031773,Extrovert
139,2.6175173557853917,,-1.1858969893800348,-0.9911758541259742,1.8103727605800204,-1.4198962336827083,-1.0357901211784335,Extrovert
140,0.287058014143762,-0.5647818228443071,0.6301190254360804,0.948199887980113,-0.5523724294656385,0.7111069336753497,0.35355436340820834,Extrovert
141,-0.3787875120395608,-0.5647818228443071,0.9933222283993035,0.948199887980113,-0.5523724294656385,0.7111069336753497,0.35355436340820834,Extrovert
142,-0.7117102751312222,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,-0.5523724294656385,0.9478850633818006,-0.34111787888511264,Extrovert
143,-0.7117102751312222,-0.5647818228443071,-0.8226937864168118,0.948199887980113,-0.5523724294656385,0.9478850633818006,1.3955627268481898,Extrovert
144,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,-0.02148798307293056,-0.5523724294656385,0.2375506742624479,1.3955627268481898,Extrovert
145,-0.7117102751312222,-0.5647818228443071,-0.45949058345358873,0.46335595245359124,-0.5523724294656385,0.0007725445559969803,,Extrovert
146,-0.7117102751312222,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,-0.5523724294656385,1.4214413227947023,,Extrovert
147,1.2858263034187463,1.770595227310758,-0.8226937864168118,-1.476019789652496,1.8103727605800204,-1.1831181039762575,,Introvert
148,-0.7117102751312222,,1.3565254313625266,-0.5063319185994524,-0.5523724294656385,0.7111069336753497,0.7008904845548688,Extrovert
149,-1.0446330382228837,-0.5647818228443071,-0.45949058345358873,0.948199887980113,-0.5523724294656385,,-0.688454000031773,Introvert
150,0.9529035403270848,1.770595227310758,,-1.476019789652496,1.8103727605800204,-1.1831181039762575,-1.383126242325094,Introvert
151,1.2858263034187463,,-1.912303395306481,-0.9911758541259742,1.8103727605800204,-1.8934524930956103,-1.0357901211784335,Introvert
152,,1.770595227310758,-1.549100192343258,-0.9911758541259742,1.8103727605800204,-1.1831181039762575,-0.688454000031773,Introvert
153,-1.0446330382228837,,0.2669158224728574,-0.5063319185994524,-0.5523724294656385,0.47432880396889876,-0.688454000031773,Extrovert
154,-0.3787875120395608,-0.5647818228443071,-0.45949058345358873,1.4330438235066347,-0.5523724294656385,-0.7095618445633557,0.35355436340820834,Extrovert
155,2.2845945926937303,1.770595227310758,-1.912303395306481,-1.476019789652496,1.8103727605800204,,-1.0357901211784335,Introvert
156,2.2845945926937303,1.770595227310758,-1.912303395306481,-1.9608637251790177,1.8103727605800204,-0.9463399742698066,-1.0357901211784335,Introvert
157,-0.0458647489478994,-0.5647818228443071,-0.09628738049036567,0.46335595245359124,,-0.23600558515045392,0.35355436340820834,Extrovert
158,2.6175173557853917,1.770595227310758,-1.912303395306481,-0.9911758541259742,,-0.9463399742698066,,Introvert
159,2.2845945926937303,,-0.8226937864168118,-1.9608637251790177,1.8103727605800204,-1.4198962336827083,-1.7304623634717544,Introvert
160,-1.0446330382228837,-0.5647818228443071,1.3565254313625266,0.46335595245359124,-0.5523724294656385,1.6582194525011533,,Extrovert
161,,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,0.47432880396889876,-0.688454000031773,Extrovert
162,-1.0446330382228837,-0.5647818228443071,0.6301190254360804,1.4330438235066347,-0.5523724294656385,1.6582194525011533,-0.688454000031773,Extrovert
163,0.287058014143762,1.770595227310758,-1.1858969893800348,-1.9608637251790177,1.8103727605800204,-1.8934524930956103,-1.7304623634717544,Introvert
164,-0.3787875120395608,-0.5647818228443071,1.3565254313625266,-0.5063319185994524,-0.5523724294656385,1.4214413227947023,-0.688454000031773,Extrovert
165,0.9529035403270848,1.770595227310758,,-1.9608637251790177,1.8103727605800204,,-1.383126242325094,Introvert
166,-0.7117102751312222,-0.5647818228443071,0.6301190254360804,-0.5063319185994524,,0.0007725445559969803,1.0482266057015293,Extrovert
167,-0.0458647489478994,-0.5647818228443071,0.2669158224728574,-0.02148798307293056,-0.5523724294656385,1.1846631930882514,-0.34111787888511264,Extrovert
168,1.2858263034187463,1.770595227310758,-0.8226937864168118,,,-0.9463399742698066,-1.0357901211784335,Introvert
169,1.2858263034187463,1.770595227310758,-1.549100192343258,-1.476019789652496,1.8103727605800204,-1.8934524930956103,-1.383126242325094,Introvert
170,-0.7117102751312222,-0.5647818228443071,,-0.5063319185994524,-0.5523724294656385,0.9478850633818006,0.35355436340820834,Extrovert
171,-0.3787875120395608,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,-0.5523724294656385,0.7111069336753497,,Extrovert
172,-0.3787875120395608,-0.5647818228443071,0.9933222283993035,0.948199887980113,-0.5523724294656385,0.7111069336753497,-0.688454000031773,Extrovert
173,-0.3787875120395608,-0.5647818228443071,1.3565254313625266,0.948199887980113,-0.5523724294656385,0.9478850633818006,0.7008904845548688,Extrovert
174,-0.0458647489478994,-0.5647818228443071,1.7197286343257496,-0.5063319185994524,-0.5523724294656385,-0.9463399742698066,1.0482266057015293,Extrovert
175,-0.3787875120395608,-0.5647818228443071,0.2669158224728574,0.46335595245359124,-0.5523724294656385,0.9478850633818006,0.7008904845548688,Extrovert
176,,-0.5647818228443071,0.6301190254360804,-0.5063319185994524,-0.5523724294656385,0.0007725445559969803,0.006218242261547864,Extrovert
177,0.287058014143762,-0.5647818228443071,0.9933222283993035,,-0.5523724294656385,0.7111069336753497,0.7008904845548688,Extrovert
178,-0.0458647489478994,-0.5647818228443071,-0.8226937864168118,0.948199887980113,,-0.9463399742698066,1.0482266057015293,Extrovert
179,2.2845945926937303,1.770595227310758,-1.912303395306481,-0.9911758541259742,,-0.9463399742698066,-1.7304623634717544,Introvert
180,1.6187490665104076,1.770595227310758,-0.8226937864168118,,1.8103727605800204,-0.7095618445633557,-1.383126242325094,Introvert
181,-0.7117102751312222,-0.5647818228443071,1.3565254313625266,-0.5063319185994524,-0.5523724294656385,0.0007725445559969803,-0.34111787888511264,Extrovert
182,2.6175173557853917,1.770595227310758,-0.45949058345358873,-1.476019789652496,1.8103727605800204,-1.6566743633891592,-1.7304623634717544,Introvert
183,,-0.5647818228443071,0.2669158224728574,1.4330438235066347,-0.5523724294656385,1.4214413227947023,-0.34111787888511264,Extrovert
184,-0.7117102751312222,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,-0.5523724294656385,-0.7095618445633557,1.0482266057015293,Extrovert
185,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,-0.02148798307293056,-0.5523724294656385,0.47432880396889876,0.006218242261547864,Extrovert
186,-0.7117102751312222,-0.5647818228443071,0.6301190254360804,-0.02148798307293056,-0.5523724294656385,-0.4727837148569048,,Extrovert
187,2.2845945926937303,1.770595227310758,-1.1858969893800348,-0.5063319185994524,1.8103727605800204,-1.1831181039762575,-1.383126242325094,Introvert
188,-1.0446330382228837,-0.5647818228443071,0.2669158224728574,-0.02148798307293056,-0.5523724294656385,1.6582194525011533,1.0482266057015293,Extrovert
189,0.9529035403270848,1.770595227310758,-0.8226937864168118,,1.8103727605800204,-0.9463399742698066,-1.383126242325094,Introvert
190,0.9529035403270848,,-0.8226937864168118,-0.9911758541259742,1.8103727605800204,-0.7095618445633557,-1.7304623634717544,Introvert
191,-1.0446330382228837,-0.5647818228443071,1.3565254313625266,,-0.5523724294656385,0.9478850633818006,-0.34111787888511264,Extrovert
192,-0.3787875120395608,-0.5647818228443071,-0.09628738049036567,0.46335595245359124,-0.5523724294656385,1.1846631930882514,-0.688454000031773,Extrovert
193,-0.7117102751312222,-0.5647818228443071,-0.45949058345358873,,-0.5523724294656385,1.6582194525011533,0.7008904845548688,Extrovert
194,-0.3787875120395608,-0.5647818228443071,1.3565254313625266,0.948199887980113,-0.5523724294656385,-0.23600558515045392,1.3955627268481898,Extrovert
195,-1.0446330382228837,-0.5647818228443071,0.6301190254360804,,-0.5523724294656385,0.9478850633818006,-0.34111787888511264,Extrovert
196,-0.0458647489478994,-0.5647818228443071,-0.45949058345358873,0.46335595245359124,-0.5523724294656385,-0.7095618445633557,0.006218242261547864,Extrovert
197,-0.7117102751312222,-0.5647818228443071,-0.45949058345358873,0.948199887980113,-0.5523724294656385,0.9478850633818006,0.006218242261547864,Extrovert
